id,texto,author_id,sentimento
"1,63788159977247E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63787433751964E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63787237515999E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63787166267357E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63786379416347E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63786319467999E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63786178399303E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63786167854395E+018","RT @nautiluslink: Tchia é um jogo de mundo aberto diferenciado, que não pressiona o jogador e incentiva a criatividade através da liberdade…",,pos
"1,63752981539263E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: n assista essa live, vc não entenderia !apoio. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,neg
"1,63744682770325E+018",@afastemsevacas @_mdcf13 @karlcenter13 Cara... O @karlcenter13 é a cara do Ricardo @nautiluslink,,pos
"1,63727754537151E+018",@Thi_o_Oliveira Primeiro fora do twitter pelo @nautiluslink e dentro do twitter pelo @ControlesCast,,pos
"1,63715120606477E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: meus fãs são o meu maior presente !apoio. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,pos
"1,63690599127815E+018","@jogabilidade @nautiluslink @mizanzuk @jovemnerd @99Vidas @marceloguaxinim @overloadrBR @ReloadingBR (a quem ver, ajude a marcar outros produtores de conteúdo que possam ajudar na divulgação)",,pos
"1,6368790030667E+018",@valney Sempre sigo as recomendações do canal @nautiluslink,,pos
"1,63683707181698E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63683024618703E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63680601927464E+018",RT @nautiluslink: Boa tarde! O Café com Videogames dessa semana está disponível no feed de podcasts e no YouTube! Falamos sobre a data de l…,,pos
"1,63680159246778E+018","RT @nautiluslink: Estamos ao vivo pra conferir uma versão de preview de TERRA NIL que a @devolverdigital digital mandou pra gente. 

Vem qu…",,pos
"1,63680098599659E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63679945911486E+018","Hoje, as 19:30, vai estrear a parte dois da nossa entrevista com o Henrique Antero do @nautiluslink . Da uma olhada lá que o papo tá muito bom.

https://t.co/uWtif9LQwl",,pos
"1,63679649622904E+018","Nautilus (@nautiluslink) tá on na Twitch. O título da live é: Preview de TERRA NIL pela Devolver Digital, vem!. Bora!

https://t.co/b9TLr8RJut
https://t.co/b9TLr8RJut",,pos
"1,63678720183619E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63675753614868E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,6367522482765E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63674493990721E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63674477656869E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,63674453393633E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
"1,6367444757907E+018",RT @nautiluslink: Radio the Universe é tipo um Zelda onde tudo deu errado e o Link nunca acordou para salvar o mundo. O jogo é o projeto de…,,pos
