id,texto,author_id,sentimento
"1,63801443090552E+018","@PauloArana @mimimidias Ou achar o disco do Nick Cave Murder Ballads fodão, um disco de baladas tradicionais de assasinatos de mulheres, e não ser um psicopata feminicida

E ele é fodão exatamente por ser sobre isso, e não apesar disso

Temas mórbidos podem ser elevados a arte se o cara tem a manha",,neg
"1,63801273524079E+018","@PauloArana @mimimidias Então sim, é possível gostar de ler livros e sobre a cultura black metal, e tb ler livros sobre a extrema direita, achar valor nos trabalhos ou algo esteticamente atraente ou fascinante, sem nem gostar de black metal de verdade",,pos
"1,63801209147793E+018","@PauloArana @mimimidias ... da cena industrial e neofolk  cena dark e tal, principalmente com alguns artistas chave que fazem essa ponte

Então foi por aí que eu cheguei nesse livro Lords of Chaos, e outros livros sobre black metal",,pos
"1,63801150593642E+018","@PauloArana @mimimidias Então com esse background de quem acompanha música underground e cultura alternativa que vem o pouco que sei sobre black metal, e algumas ramificações que alguns desses artistas tem com uma parte da cena industrial e neo folk, paganismo, eurocentrismo, que liga aí por meio...",,pos
"1,63801050541869E+018","@PauloArana @mimimidias E também acompanho bastante temas políticos, e entendo bem de movimentos de extrema direita, principalmente americanos

E na noite paulistana lá atrás tb presenciei e participei ds algumas tretas com carecas  white powers, naquela época era mais comum que hoje",,pos
"1,63800954282589E+018","@PauloArana @mimimidias Mas voltando: eu não sou um especialista em black metal, pior ainda, nem escuto

Mas acompanho e gosto de música underground, mais na linha dark/industrial/cyberpunk, indie rock (que os antigos como eu chamavam de alternativo ou guitar bands), rock dos anos 60, psychobilly, etc",,pos
"1,63800867889163E+018","@PauloArana @mimimidias Eu vi que você não entrou muito nessa polêmica do Mayhem aqui publicamente, então claro fique a vontade para comentar aqui ou não, de boa. Mas se eu falar besteiras muito grandes, avise pls, hahahauah",,neu
"1,63800801635927E+018","@PauloArana @mimimidias @tavosmm , eu tô rindo aqui ainda que eu não fazia a menor ideia que tu traduziu o livro, hauhauauajah

E vi que você faz parte da cena metal, ou do black metal, enfim, vi algumas postagens suas aí, legal. E que acompanha o black metal de esquerda, que deve ser interessantíssimo",,pos
"1,63796300658683E+018","@PauloArana @mimimidias Aproveitando, isso aqui é simplesmente vergonhoso para o Brasil, para a ESQUERDA que pressionou por impedir uma manifestação artística legítima UNDERGROUND de uma banda clássica e seminal que não tem histórico de cancelamento por política 

Vergonhoso

https://t.co/f1yT1tS2cI",,neg
"1,63796042693046E+018","@PauloArana @mimimidias .... pq não há nada muito fechado que caiba tudo, mas as ideias que passam ali pela cena black metal nórdica se alinham naturalmente mais a direita que à esquerda

@tavosmm , tu lembra de alguma análise ou sequer citação a banda Mayhem como nazistas ou fascistas ? Como banda ?",,neu
"1,63795931951255E+018","@PauloArana @mimimidias Eu achei muito bom, pois curto vários estilos de musica e rock, e apesar de não ser conhecedor profundo de metal, gosto de me informar sobre cenas musicais bizarras

E gosto de ler sobre política em geral

Masssss, achei fraca a exploração da temática política....",,neg
"1,63795863537126E+018","@PauloArana @mimimidias hujaj, só depois que vi que tu foi tradutor, hauhajja

Bom, maneiro pra caralho hein ! Parabéns

Uma coisa que eu estava lembrando aqui, é que quando eu li o livro eu me lembro que achei bem pobre na exploração da política e influência da extrema direita

https://t.co/gYGr9O4H3S",,pos
"1,63795641395459E+018","@PauloArana @mimimidias Em 40 anos, em que países eles foram proibidos de fazer shows, lançar discos, ou foram cancelados por defenderem ideologia nazi, ou fascista, ou supremacista,  e os caralho ? 

Do Death in June eu posso dizer alguns episódios d3 proibição de todo tipo, inclusive do governo alemão",,neg
"1,63795574627184E+018","@PauloArana @mimimidias Sim, há até livros de especialistas e estudiosos da cena, e principalmente sobre Black Metal, ideologia política e expressão cultural de extrema direita na cena

Onde estão as referências ? Em 40 anos o magrão lá usar uma suástica 4 vezes no palco ?",,vazio
"1,63795496063669E+018","@PauloArana @mimimidias E não é só uma banda de 40 ANOS DE ESTRADA, é simplesmente uma banda CLÁSSICA e SEMINAL de um gênero não popular, mas conhecido. 

Milhares de coisas já escritas e analisadas sobre eles, reviews de disco e a porra toda

Onde está a pesquisa, análise e documentação sobre eles ?",,neg
"1,63795397936664E+018","@PauloArana @mimimidias Nessa polêmica do Mayhem, em todo lugar que olho, são sempre as mesmas 5 ou 6 declarações racistas de membros de forma pessoal, e umas 2 ou 3 performances ARTÍSTICAS no palco COMO BANDA com parafernália nazi

UMA BANDA DE FUCKING 40 ANOS de carreira

As pessoas surtaram, pqp",,neg
"1,63795303169302E+018","@PauloArana @mimimidias bandeiras, adesivos, totens, etc, análise de letras de música (uma caralhada geniais), entrevistas....

Pqp, provavelmente pra documentar tudo eu precisaria de uns dez livros  (já existe um mas é bem pobre)",,neg
"1,6379525228778E+018","@PauloArana @mimimidias ... simbolismo nazista e rainbow flags lgbt (ele é homossexual), e pegando merchandising, todas as referências estéticas nas capas e discos em trocentas versões (nazi tem que ter parafernália nazi colecionável), trocentos uniformes, acessórios, decoração de palco com...",,neg
"1,63795152814839E+018","@PauloArana @mimimidias E eu nem conheço ele e seus projetos a fundo

Se eu fizer o mesmo com o pica do Neo Folk que é o Death in June, eu terei tanto material nazi, facho, eurocentrista, de paganismo nórdico e runas, de militarismo de extrema direita, culto a força e ao masculino, juntando...",,neg
"1,63795000072983E+018","@tavosmm @PauloArana @mimimidias ... as suas idéias políticas escrotas, ideologias assasinas, crenças estapafúrdias e lunáticas e tudo mais, provavelmente eu vou terminar com um material beeeeeemmm grande

Tanto por meio da sua pessoa, como por meio da sua banda, livros, revistas, sites, artigos e a porra toda",,neg
"1,63794903156022E+018","@tavosmm @PauloArana @mimimidias ... que curtem dark, industrial e neofolk e já ouviram o Blood Axis (vá no Madame Satã e pergunte pros góticos quem conhece Blood Axis, e pedw pra citar o nome de um disco e uma música da banda, de 500 no máximo 5 vão saber), se eu fizer uma pesquisa aqui para levantar todas...",,pos
"1,6379469537272E+018","@tavosmm @PauloArana @mimimidias Uma parada que é simplesmente bizarra e insana sobre esse boicote, cancelamento e discussão sobre o Mayhem é o seguinte:

Um cara obscuro como o Moynihan, que antes desse livro só era conhecido dentro do círculozinho de idéias esquisitonas, e por uma dúzia de nerds estranhos...",,neg
"1,63793007777309E+018","@tavosmm @PauloArana @mimimidias Mas faz sentido, já que ele defende boa parte de ideias que permeiam aí uma parte do metal

Eu não conheço a fundo metal, mas conhecia ele pelas conexões com o Neo Folk e Industrial, já que nos anos 90 frequentei muito a cena Dark/Industrial/Cyberpunk",,neg
"1,63792862087312E+018","@tavosmm @PauloArana @mimimidias Então é um escritor que tem uma bagagem para tratar desses temas extremos, apesar de pouca gente conhecer

E como ele nunca foi exposto devidamente como militante e praticante desse meio obscuro, meio que passou batido pela maioria dos leitores",,pos
"1,63792749586009E+018","@tavosmm @PauloArana @mimimidias Eu não duvido, ainda mais ele sendo um experiente ativista e propagandista ligado a vários tipos de ideias extremistas e arte experimental, traficando com nazismo, paganismo asatru, tradicionalismo, satanismo, música industrial e neofolk, escrevendo livros e editando revistas,etc",,neg
"1,6379242192783E+018","@tavosmm @PauloArana @mimimidias Se me lembro bem há até acusações de músicos retratados no livro que ele manipulou, exagerou ou inventou coisas, inclusive como uma forma de agitação cultural e política favorável a suas proprias ideias extremas",,neg
"1,63792290518189E+018","@tavosmm @PauloArana @mimimidias Provavelmente você tem razão aí

Essa influência do livro para a criação de um mito que passou a ser mais central no desenvolvimento da cena

Há várias críticas a esse e respeito, e parte é que Moynihan fez isso de maneira proposital

https://t.co/HRY5LEou7K",,pos
"1,6379171994226E+018",@tavosmm @peacecorpsbr @mimimidias Eita! Vou querer autógrafo do tradutor na minha edição então... Hahahaha É a edição da Estética Torta né?,,pos
"1,63791560986957E+018",@PauloArana @peacecorpsbr @mimimidias dizem que a tradução dele pro português é ótima 👀👀👀,,pos
"1,6379152324157E+018","@mimimidias @pedra_esp24 @tavosmm Sempre e sempre! Sinto saudades dos videos ensaios dele, mas Clara e Leo são dois lindos também e eu não perco um mimimidias em prosa! Tenho carinho demais por vocês, sério mesmo.",,pos
"1,63791229274125E+018","@pedra_esp24 @mimimidias O @mimimidias é um projeto lindo demais! Sou eterno apoiador, fã e viuva do Tavos! Hahahaha",,pos
"1,63791192807168E+018","@tavosmm @peacecorpsbr @mimimidias Opa, acho que algum dia dou uma chance então... Lendo por essa chave me parece interessante mesmo, bateu a curiosidade.",,pos
"1,63790212438518E+018","RT @pedra_esp24: Excelente vídeo ensaio do @mimimidias sobre a cena do Black Metal.

https://t.co/OHIn3Z4yYx",,pos
"1,63789899550599E+018","@PauloArana @peacecorpsbr @mimimidias Não digo que isso é bom, mas que é interessante é, pra caramba.",,pos
"1,63789892760832E+018","@PauloArana @peacecorpsbr @mimimidias Sabe aquela fita de que ""Embalos de Sabado à Noite"" inventou uma cena de música disco que não existia antes do filme? o Lords of Chaos tem um pouco esse efeito; a imagem do inner circle (e outras cenas) que ele pinta meio que deu origem a toda uma noção de black metal.",,pos
"1,63789865497855E+018","@PauloArana @peacecorpsbr @mimimidias Tipo, só quando eu li que eu fui perceber que VÁRIAS concepções que chegam na gente por comunidade de orkut, papo na galeria do rock, fofoca de fila de show e etc., na real, vinham dele, e do impacto que ele causou não exatamente na cena que ele retrata, mas na que ele inspira.",,pos
"1,63789839452076E+018","@PauloArana @peacecorpsbr @mimimidias O livro é péssimo como fonte documental; mas eu acho muito interessante ler ele como parte do fenômeno do black metal. Ele foi tão circulado, na época, que os mitos, perspectivas e opiniões dele meio que passaram a compor a mitologia do black metal em geral.",,neg
"1,63789599247222E+018","@peacecorpsbr @mimimidias @tavosmm Eu não li o livro mas tenho meus problemas com o filme, acho que dá uma romanceada e uma higienizada nas coisas que é até esperada pra forma como adaptaram, mas que não me agrada não... Talvez isso venha é do livro então, interessante.",,neg
"1,63788758400828E+018",@PauloArana @mimimidias @tavosmm Pelo menos Moynihan não queimou nenhuma igreja nem matou ninguém (até onde eu sei...),,neg
"1,63788734339784E+018","@PauloArana @mimimidias @tavosmm Um ponto que é bem curioso sobre o livro Lords of Chaos é que o autor, Michael Moynihan, é provavelmente um fascista mais sofisticado (ou confuso) e produtivo que toda a cena black metal que ele conta no livro 

Colaborou como Douglas P.,o pai do Neo Folk

https://t.co/9C5LwJAvgM",,pos
"1,63788583247113E+018","RT @pedra_esp24: Excelente vídeo ensaio do @mimimidias sobre a cena do Black Metal.

https://t.co/OHIn3Z4yYx",,pos
"1,6378830469877E+018","RT @pedra_esp24: Excelente vídeo ensaio do @mimimidias sobre a cena do Black Metal.

https://t.co/OHIn3Z4yYx",,pos
"1,63788278334634E+018","Excelente vídeo ensaio do @mimimidias sobre a cena do Black Metal.

https://t.co/OHIn3Z4yYx",,pos
"1,63785910695743E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,63783269416696E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,6377486149057E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,637748482437E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,63766352066062E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,63764716147823E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,63763490536124E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,63763296690921E+018",RT @PauloArana: Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo d…,,pos
"1,63763202551437E+018",Pra quem quiser conhecer melhor a história da banda e do estilo tem o documentário Until the Light Take Us e eu recomendo demais o vídeo de 2020 do @mimimidias apresentado pelo @tavosmm sobre o filme Lords Of Chaos que também conta a história do Mayhem e do Black Metal Norueguês.,,pos
"1,63677156787826E+018",@mimimidias o loop do vídeo é excelente kkkk,,pos
"1,63677098926983E+018",RT @qsefofa: Ouvindo o @mimimidias em prosa e sobre a parte das dicas de oratória eu tenho só um adendo: uma das dicas é falar alto (dentro…,,pos
"1,63673895193016E+018","Ouvindo o @mimimidias em prosa e sobre a parte das dicas de oratória eu tenho só um adendo: uma das dicas é falar alto (dentro do razoável), mas eu preciso adicionar que o campo do razoável difere para homens e mulheres. Eu sou mulher, eu falo alto e isso nunca me foi positivo",,pos
